,1948-06,1948-07,1948-08,1948-09,1948-10,1948-11,1948-12,1949-01,1949-02,1949-03,1949-04,1949-05,1949-06,1949-07,1949-08,1949-09,1949-10,1949-11,1949-12,1950-01,1950-02,1950-03,1950-04,1950-06,1950-10,1950-11,1950-12,1951-01,1951-02,1951-03,1951-04,1951-05,1951-06,1951-07,1951-08,1951-09,1951-10,1951-11,1951-12,1952-01,1952-02,1952-03,1952-04,1952-05,1952-06,1952-07,1952-08,1952-09,1952-10,1952-11,1952-12,1953-01,1953-02,1953-03,1953-04,1953-05,1953-06,1953-07,1953-08,1953-09,1953-10,1953-11,1953-12,1954-01,1954-02,1954-03,1954-04,1954-05,1954-06,1954-07,1954-08,1954-09,1954-10,1954-11,1954-12,1955-01,1955-02,1955-03,1955-04,1955-05,1955-06,1955-07,1955-08,1955-09,1955-10,1955-11,1955-12,1956-01,1956-02,1956-03,1956-04,1956-05,1956-06,1956-07,1956-08,1956-09,1956-10,1956-11,1956-12,1957-01,1957-02,1957-03,1957-04,1957-05,1957-06,1957-07,1957-08,1957-09,1957-10,1957-11,1957-12,1958-01,1958-02,1958-03,1958-04,1958-05,1958-06,1958-07,1958-08,1958-09,1958-10,1958-11,1958-12,1959-01,1959-02,1959-03,1959-04,1959-05,1959-06,1959-07,1959-09,1959-10,1959-11,1959-12,1960-01,1960-02,1960-03,1960-04
개발,0.10626992561105207,0.21253985122210414,0.0,0.053134962805526036,0.10626992561105207,0.053134962805526036,0.1594048884165781,0.0,0.1594048884165781,1.0095642933049946,0.5844845908607864,0.1594048884165781,0.0,0.1594048884165781,0.0,0.053134962805526036,0.10626992561105207,1.434643995749203,1.2221041445270988,0.053134962805526036,0.5844845908607864,0.8501594048884166,2.3379383634431457,0.10626992561105207,0.0,0.2656748140276302,0.0,0.6907545164718385,0.4782146652497344,0.6907545164718385,0.7438894792773645,0.6376195536663124,0.053134962805526036,0.10626992561105207,0.4250797024442083,0.2656748140276302,0.3188097768331562,1.5409139213602552,0.9564293304994688,0.4250797024442083,0.0,1.0626992561105209,1.1158342189160468,0.4250797024442083,0.2656748140276302,0.5313496280552604,0.053134962805526036,0.5844845908607864,0.053134962805526036,0.5313496280552604,0.6907545164718385,0.1594048884165781,0.053134962805526036,0.37194473963868224,0.7438894792773645,0.5313496280552604,0.37194473963868224,0.21253985122210414,0.0,0.1594048884165781,0.5844845908607864,0.37194473963868224,0.1594048884165781,0.0,1.381509032943677,1.5940488841657812,1.434643995749203,0.0,0.0,0.37194473963868224,0.10626992561105207,0.4250797024442083,0.37194473963868224,0.8501594048884166,2.0191285866099893,0.9564293304994688,0.1594048884165781,0.053134962805526036,0.6376195536663124,0.6907545164718385,3.6131774707757707,0.7970244420828906,0.1594048884165781,0.1594048884165781,0.21253985122210414,0.1594048884165781,0.4782146652497344,0.5313496280552604,0.4782146652497344,0.0,0.0,0.0,0.053134962805526036,1.5409139213602552,0.21253985122210414,0.0,0.053134962805526036,0.10626992561105207,2.81615302869288,0.1594048884165781,0.21253985122210414,0.6376195536663124,0.1594048884165781,0.0,1.1689691817215728,1.3283740701381508,0.053134962805526036,0.5844845908607864,0.053134962805526036,0.4782146652497344,2.3379383634431457,0.0,0.10626992561105207,0.0,0.053134962805526036,0.0,0.8501594048884166,3.825717321997875,1.647183846971307,0.10626992561105207,0.9032943676939427,5.844845908607864,5.89798087141339,0.0,0.10626992561105207,0.10626992561105207,0.0,0.7438894792773645,2.2316684378320937,0.0,0.0,0.6376195536663124,10.095642933049948,8.554729011689693,2.5504782146652496,0.0,0.0,0.0
건설,0.9155113784985615,1.4125032696834947,0.7847240387130525,0.9155113784985615,0.5754642950562385,0.6277792309704421,0.5231493591420351,0.26157467957101754,0.47083442322783153,1.4386607376405964,1.9094951608684279,0.26157467957101754,0.39236201935652626,0.837038974627256,0.0523149359142035,0.23541721161391577,0.8108815066701544,1.9618100967826315,0.26157467957101754,0.4969918911849333,0.5493068270991368,1.7263928851687156,0.7847240387130525,0.07847240387130526,0.0523149359142035,0.31388961548522104,0.07847240387130526,0.18310227569971227,0.28773214752811926,0.4446769552707298,1.177086058069579,0.36620455139942454,0.26157467957101754,0.209259743656814,0.837038974627256,0.26157467957101754,0.26157467957101754,0.7324091027988491,0.418519487313628,0.18310227569971227,0.23541721161391577,0.9678263144127649,0.4969918911849333,0.26157467957101754,0.13078733978550877,0.31388961548522104,0.0523149359142035,0.34004708344232276,0.13078733978550877,0.5231493591420351,0.13078733978550877,0.28773214752811926,0.47083442322783153,0.47083442322783153,0.8108815066701544,0.18310227569971227,0.13078733978550877,0.02615746795710175,0.13078733978550877,0.47083442322783153,0.209259743656814,0.6800941668846455,0.02615746795710175,0.104629871828407,1.0462987182840702,0.9416688464556631,0.6277792309704421,0.0,0.13078733978550877,0.7062516348417474,0.5493068270991368,0.4969918911849333,1.0986136541982736,0.4446769552707298,1.1247711221553753,1.7263928851687156,0.104629871828407,0.4969918911849333,0.7847240387130525,1.072456186241172,2.5372743918388703,1.2032435260266805,0.02615746795710175,0.5754642950562385,0.7585665707559508,0.23541721161391577,0.31388961548522104,0.36620455139942454,0.47083442322783153,0.0,0.0,0.13078733978550877,0.5231493591420351,1.569448077426105,0.34004708344232276,0.18310227569971227,0.26157467957101754,0.13078733978550877,2.014125032696835,0.209259743656814,0.104629871828407,1.0462987182840702,0.418519487313628,0.0523149359142035,0.8631964425843578,0.7847240387130525,0.39236201935652626,0.31388961548522104,0.34004708344232276,1.150928590112477,3.191211090766414,0.104629871828407,4.91760397593513,0.02615746795710175,0.104629871828407,0.02615746795710175,0.39236201935652626,3.4266283023803292,3.348155898509024,0.837038974627256,0.9678263144127649,3.5312581742087366,2.1710698404394457,0.0,0.18310227569971227,0.23541721161391577,0.02615746795710175,1.2555584619408842,1.0201412503269682,0.28773214752811926,0.02615746795710175,0.6016217630133402,5.911587758304996,2.8250065393669894,3.5574156421658385,0.0523149359142035,0.104629871828407,0.26157467957101754
경제,0.4982415005861665,0.6037514654161782,0.20515826494724504,0.7561547479484174,0.3399765533411489,0.2637749120750293,0.39859320046893315,0.5392731535756156,0.3106682297772567,1.846424384525205,1.6412661195779603,0.2520515826494724,0.15240328253223917,0.7502930832356389,0.023446658851113716,0.996483001172333,0.5334114888628371,1.9871043376318873,0.7561547479484174,0.8264947245017584,1.0082063305978897,1.0785463071512311,1.3423212192262601,0.07033997655334115,0.011723329425556858,1.4947245017584994,0.1348182883939039,0.29894490035169985,0.3634232121922626,1.2954279015240329,1.4302461899179366,0.7444314185228604,0.5978898007033997,0.45720984759671746,0.996483001172333,0.8147713950762017,0.5803048065650644,0.8030480656506448,0.996483001172333,0.11723329425556857,0.14654161781946073,0.8147713950762017,0.5920281359906213,0.35756154747948415,0.11137162954279016,0.22274325908558032,0.2813599062133646,0.6565064478311841,0.35756154747948415,1.6412661195779603,0.7033997655334115,0.7209847596717468,0.9613130128956624,0.7033997655334115,0.9202813599062134,0.4044548651817116,0.30480656506447834,0.3106682297772567,0.1348182883939039,0.45720984759671746,0.861664712778429,1.1781946072684644,0.1758499413833529,0.38686987104337633,0.9730363423212192,1.6178194607268463,0.27549824150058616,0.05275498241500586,0.08206330597889801,0.44548651817116064,0.39273153575615477,1.2309495896834701,0.6682297772567408,0.861664712778429,0.9144196951934349,0.5803048065650644,0.08206330597889801,0.5099648300117233,0.8147713950762017,1.2837045720984759,2.3270808909730363,1.6764361078546306,0.04689331770222743,0.6565064478311841,0.6037514654161782,1.0902696365767879,1.1137162954279016,0.6096131301289567,1.0961313012895662,0.05275498241500586,0.011723329425556858,0.1758499413833529,0.6389214536928488,1.6647127784290738,0.2696365767878078,0.11137162954279016,0.6213364595545134,0.4103165298944901,2.813599062133646,0.8792497069167644,0.35756154747948415,0.7209847596717468,0.246189917936694,0.10550996483001172,0.9378663540445485,1.2250879249706919,0.27549824150058616,0.7620164126611958,0.369284876905041,0.7971864009378663,2.678780773739742,0.058616647127784284,0.5568581477139508,0.005861664712778429,0.035169988276670575,0.0,0.4337631887456037,3.1946072684642437,2.5439624853458382,0.246189917936694,0.6096131301289567,2.3563892145369287,2.2977725674091443,0.0,0.15826494724501758,0.23446658851113714,0.05275498241500586,0.4865181711606096,1.6998827667057446,0.22274325908558032,0.11137162954279016,0.39859320046893315,2.6670574443141852,3.352872215709261,0.3516998827667058,0.0,0.035169988276670575,0.035169988276670575
공업,0.2717391304347826,0.6793478260869565,1.4492753623188406,0.4528985507246377,0.6793478260869565,0.09057971014492754,0.1358695652173913,0.2717391304347826,0.18115942028985507,0.7699275362318841,1.4492753623188406,0.1358695652173913,0.1358695652173913,0.22644927536231885,0.0,0.8152173913043478,0.1358695652173913,2.4003623188405796,0.1358695652173913,0.5434782608695652,0.588768115942029,0.8152173913043478,1.6757246376811596,0.0,0.09057971014492754,0.5434782608695652,0.04528985507246377,0.04528985507246377,0.04528985507246377,1.0869565217391304,0.9510869565217392,0.1358695652173913,0.4076086956521739,0.1358695652173913,0.18115942028985507,0.7246376811594203,0.4076086956521739,0.3170289855072464,0.4076086956521739,0.3170289855072464,0.1358695652173913,1.8568840579710144,0.2717391304347826,0.18115942028985507,0.04528985507246377,0.09057971014492754,0.09057971014492754,0.4981884057971014,0.22644927536231885,3.84963768115942,0.36231884057971014,0.4528985507246377,0.4528985507246377,0.36231884057971014,0.588768115942029,0.09057971014492754,0.1358695652173913,0.18115942028985507,0.0,0.6793478260869565,0.7699275362318841,0.4981884057971014,0.04528985507246377,0.22644927536231885,0.9510869565217392,1.0869565217391304,0.8605072463768116,0.0,0.09057971014492754,0.7699275362318841,0.588768115942029,1.4945652173913044,0.2717391304347826,0.22644927536231885,1.585144927536232,1.4039855072463767,0.0,0.3170289855072464,0.9057971014492754,1.0416666666666665,3.125,1.9927536231884055,0.0,0.6793478260869565,0.5434782608695652,0.18115942028985507,0.36231884057971014,0.9510869565217392,0.5434782608695652,0.1358695652173913,0.0,0.3170289855072464,0.2717391304347826,2.1286231884057973,0.7699275362318841,0.1358695652173913,0.2717391304347826,0.09057971014492754,3.0797101449275366,0.588768115942029,0.3170289855072464,1.177536231884058,0.22644927536231885,0.0,0.6793478260869565,0.6340579710144928,0.18115942028985507,0.4076086956521739,0.2717391304347826,0.588768115942029,2.536231884057971,0.04528985507246377,0.9057971014492754,0.0,0.04528985507246377,0.0,0.7246376811594203,4.211956521739131,2.76268115942029,0.18115942028985507,0.36231884057971014,4.574275362318841,2.76268115942029,0.0,0.0,0.04528985507246377,0.2717391304347826,0.6340579710144928,2.6721014492753623,0.04528985507246377,0.0,0.36231884057971014,6.974637681159421,4.981884057971015,0.4981884057971014,0.0,0.04528985507246377,0.1358695652173913
근로,1.4634146341463417,4.308943089430894,0.08130081300813008,0.16260162601626016,0.40650406504065045,0.08130081300813008,0.16260162601626016,0.0,0.0,0.8130081300813009,0.40650406504065045,0.08130081300813008,0.0,1.6260162601626018,0.0,0.7317073170731708,0.16260162601626016,1.5447154471544715,0.08130081300813008,0.24390243902439024,0.8130081300813009,0.24390243902439024,0.6504065040650406,0.16260162601626016,0.0,0.3252032520325203,0.0,0.0,0.08130081300813008,3.495934959349593,0.16260162601626016,0.08130081300813008,0.08130081300813008,0.16260162601626016,0.08130081300813008,0.0,0.3252032520325203,5.528455284552845,0.16260162601626016,0.4878048780487805,0.24390243902439024,1.056910569105691,0.08130081300813008,0.08130081300813008,0.24390243902439024,0.16260162601626016,0.08130081300813008,0.40650406504065045,1.8699186991869918,0.16260162601626016,1.3008130081300813,8.3739837398374,14.065040650406505,1.2195121951219512,14.390243902439023,5.121951219512195,0.6504065040650406,0.24390243902439024,0.0,0.4878048780487805,0.3252032520325203,0.0,0.08130081300813008,0.0,1.3008130081300813,0.5691056910569106,0.4878048780487805,0.08130081300813008,0.0,0.4878048780487805,1.056910569105691,0.4878048780487805,0.16260162601626016,0.08130081300813008,0.24390243902439024,0.08130081300813008,0.6504065040650406,0.5691056910569106,0.0,0.3252032520325203,0.24390243902439024,0.6504065040650406,0.16260162601626016,0.24390243902439024,0.24390243902439024,0.7317073170731708,0.08130081300813008,0.3252032520325203,0.4878048780487805,0.08130081300813008,0.0,0.0,0.5691056910569106,0.3252032520325203,0.16260162601626016,0.0,0.08130081300813008,0.08130081300813008,2.0325203252032518,0.0,0.16260162601626016,0.16260162601626016,0.08130081300813008,0.0,0.7317073170731708,0.3252032520325203,0.0,0.08130081300813008,0.0,0.08130081300813008,0.7317073170731708,0.08130081300813008,0.0,0.0,0.08130081300813008,0.0,0.0,1.3821138211382114,1.1382113821138211,0.0,0.16260162601626016,0.4878048780487805,0.6504065040650406,0.0,0.08130081300813008,0.0,0.0,0.40650406504065045,0.40650406504065045,0.16260162601626016,0.0,0.3252032520325203,1.3008130081300813,1.951219512195122,0.08130081300813008,0.0,0.0,0.0
기계,0.2242152466367713,0.2802690582959641,0.05605381165919283,0.0,0.6165919282511211,0.11210762331838565,0.11210762331838565,0.2242152466367713,0.2802690582959641,0.2242152466367713,1.1771300448430493,0.11210762331838565,0.1681614349775785,0.2242152466367713,0.0,0.6165919282511211,0.336322869955157,3.2511210762331837,0.2802690582959641,0.2802690582959641,0.5605381165919282,0.2802690582959641,2.3542600896860986,0.0,0.05605381165919283,0.7286995515695067,0.05605381165919283,0.05605381165919283,0.2242152466367713,1.1771300448430493,1.1210762331838564,0.2802690582959641,0.05605381165919283,0.11210762331838565,0.2242152466367713,0.11210762331838565,0.1681614349775785,1.0089686098654709,0.7847533632286996,0.2242152466367713,0.0,0.8408071748878924,0.7286995515695067,0.1681614349775785,0.0,0.11210762331838565,1.0089686098654709,0.336322869955157,0.0,0.5605381165919282,0.5605381165919282,0.2242152466367713,0.672645739910314,0.952914798206278,0.6165919282511211,0.2802690582959641,0.0,0.2802690582959641,0.0,0.672645739910314,0.4484304932735426,0.5044843049327354,0.0,0.0,0.8968609865470852,2.7466367713004485,1.1210762331838564,0.0,0.0,0.3923766816143498,0.4484304932735426,0.5605381165919282,1.1771300448430493,0.7286995515695067,0.8408071748878924,0.7847533632286996,0.0,0.7847533632286996,0.5605381165919282,0.7847533632286996,3.0829596412556053,1.5134529147982063,0.0,0.336322869955157,0.3923766816143498,0.4484304932735426,0.336322869955157,0.672645739910314,0.8408071748878924,0.05605381165919283,0.05605381165919283,0.0,0.5044843049327354,2.130044843049327,0.3923766816143498,0.05605381165919283,0.5044843049327354,0.2242152466367713,3.0829596412556053,0.1681614349775785,0.11210762331838565,0.7847533632286996,0.3923766816143498,0.2242152466367713,0.4484304932735426,1.1210762331838564,0.1681614349775785,0.5044843049327354,0.2802690582959641,0.7286995515695067,3.1390134529147984,0.05605381165919283,0.7286995515695067,0.0,0.0,0.0,0.7847533632286996,5.2690582959641254,2.298206278026906,0.336322869955157,0.8968609865470852,4.876681614349776,2.914798206278027,0.0,0.11210762331838565,0.2802690582959641,0.11210762331838565,1.4573991031390134,2.298206278026906,0.0,0.0,0.3923766816143498,10.033632286995516,4.540358744394619,0.6165919282511211,0.0,0.05605381165919283,0.2802690582959641
노동자,1.493848857644991,3.8664323374340945,0.26362038664323373,1.6695957820738139,0.26362038664323373,0.17574692442882248,0.4393673110720563,0.5272407732864675,0.26362038664323373,0.6151142355008787,1.1423550087873462,0.17574692442882248,0.17574692442882248,1.2302284710017575,0.0,0.4393673110720563,0.0,5.623901581722319,0.7908611599297013,0.6151142355008787,0.6151142355008787,0.35149384885764495,1.1423550087873462,0.08787346221441124,0.0,0.6151142355008787,0.0,0.08787346221441124,0.26362038664323373,0.6151142355008787,0.5272407732864675,0.17574692442882248,0.0,0.7029876977152899,0.26362038664323373,0.17574692442882248,1.054481546572935,0.9666080843585236,0.7908611599297013,0.9666080843585236,1.2302284710017575,0.8787346221441126,0.17574692442882248,0.17574692442882248,0.26362038664323373,0.7029876977152899,0.0,0.26362038664323373,0.26362038664323373,0.08787346221441124,0.5272407732864675,14.235500878734623,2.2847100175746924,1.4059753954305798,3.427065026362039,1.054481546572935,0.26362038664323373,0.17574692442882248,0.0,0.4393673110720563,0.35149384885764495,0.08787346221441124,0.0,0.0,0.0,2.10896309314587,0.0,0.0,0.0,0.35149384885764495,0.17574692442882248,0.7908611599297013,0.35149384885764495,0.7029876977152899,1.2302284710017575,0.35149384885764495,0.17574692442882248,0.4393673110720563,0.26362038664323373,0.5272407732864675,1.7574692442882252,1.1423550087873462,0.08787346221441124,0.08787346221441124,0.35149384885764495,0.17574692442882248,0.08787346221441124,0.35149384885764495,0.5272407732864675,0.0,0.0,0.17574692442882248,1.054481546572935,0.35149384885764495,0.35149384885764495,0.17574692442882248,0.26362038664323373,0.08787346221441124,0.9666080843585236,0.26362038664323373,0.0,0.7908611599297013,0.35149384885764495,0.26362038664323373,1.2302284710017575,1.054481546572935,0.26362038664323373,0.0,0.08787346221441124,0.26362038664323373,1.493848857644991,0.08787346221441124,0.17574692442882248,0.0,0.0,0.0,0.08787346221441124,0.9666080843585236,1.493848857644991,0.0,0.08787346221441124,0.8787346221441126,0.9666080843585236,0.0,0.26362038664323373,0.0,0.08787346221441124,0.26362038664323373,6.41476274165202,3.7785588752196833,0.0,0.0,2.0210896309314585,3.163444639718805,0.0,0.0,0.0,0.26362038664323373
동포,4.4529262086514,3.435114503816794,3.689567430025445,5.534351145038168,2.926208651399491,2.5445292620865136,1.653944020356234,1.1450381679389312,1.0814249363867683,1.2722646310432568,2.5445292620865136,0.6361323155216284,0.9541984732824428,0.7633587786259541,0.0,0.3180661577608142,2.989821882951654,1.3358778625954197,0.2544529262086514,1.9720101781170483,2.2900763358778624,1.3994910941475827,0.6997455470737913,0.5725190839694656,0.06361323155216285,2.608142493638677,0.826972010178117,1.1450381679389312,0.6997455470737913,1.1450381679389312,0.38167938931297707,1.4631043256997456,0.2544529262086514,0.44529262086513993,0.6361323155216284,0.5089058524173028,1.0814249363867683,0.6361323155216284,0.44529262086513993,0.44529262086513993,0.5089058524173028,0.6361323155216284,0.06361323155216285,0.06361323155216285,0.06361323155216285,0.06361323155216285,0.1272264631043257,0.6361323155216284,0.1272264631043257,1.2086513994910941,0.2544529262086514,0.38167938931297707,0.19083969465648853,0.3180661577608142,0.38167938931297707,0.38167938931297707,0.38167938931297707,0.1272264631043257,0.2544529262086514,0.1272264631043257,0.3180661577608142,0.6997455470737913,0.06361323155216285,0.44529262086513993,0.6997455470737913,0.2544529262086514,0.2544529262086514,0.0,0.38167938931297707,0.5725190839694656,0.6361323155216284,0.6361323155216284,0.6997455470737913,1.0814249363867683,0.6361323155216284,0.6997455470737913,0.0,0.2544529262086514,0.44529262086513993,0.44529262086513993,0.6361323155216284,0.6361323155216284,0.0,0.19083969465648853,1.0814249363867683,0.19083969465648853,0.3180661577608142,0.2544529262086514,0.7633587786259541,0.3180661577608142,0.0,0.1272264631043257,0.5089058524173028,0.7633587786259541,0.44529262086513993,0.6997455470737913,0.5089058524173028,0.5725190839694656,0.38167938931297707,0.38167938931297707,0.0,0.19083969465648853,1.0814249363867683,0.0,0.6361323155216284,0.9541984732824428,0.6997455470737913,0.44529262086513993,1.4631043256997456,0.3180661577608142,1.2086513994910941,0.0,0.5725190839694656,0.0,0.0,0.0,0.3180661577608142,1.1450381679389312,1.2086513994910941,0.0,0.1272264631043257,0.3180661577608142,1.2086513994910941,0.0,0.6361323155216284,0.44529262086513993,0.1272264631043257,0.3180661577608142,0.6997455470737913,0.2544529262086514,0.1272264631043257,0.6361323155216284,0.5089058524173028,1.9083969465648856,0.19083969465648853,0.0,0.3180661577608142,0.38167938931297707
물가,0.03453038674033149,0.10359116022099447,0.03453038674033149,0.8977900552486188,0.31077348066298344,0.17265193370165746,0.03453038674033149,0.17265193370165746,0.17265193370165746,1.8301104972375688,0.7251381215469613,0.0,0.03453038674033149,0.5179558011049723,0.0,0.24171270718232044,0.03453038674033149,0.6560773480662984,0.06906077348066297,1.0013812154696133,0.6215469613259669,0.6906077348066298,1.3121546961325967,0.0,0.0,1.4502762430939227,0.06906077348066297,0.24171270718232044,0.5179558011049723,0.9323204419889504,1.1049723756906076,0.5179558011049723,0.8977900552486188,0.20718232044198895,0.3798342541436464,0.4143646408839779,0.2762430939226519,0.4488950276243094,1.2776243093922652,0.13812154696132595,0.10359116022099447,1.2776243093922652,0.2762430939226519,0.06906077348066297,0.03453038674033149,0.5524861878453038,0.20718232044198895,0.7596685082872928,0.31077348066298344,1.2085635359116023,0.7596685082872928,0.2762430939226519,1.6574585635359116,0.6906077348066298,0.4143646408839779,0.20718232044198895,0.13812154696132595,0.06906077348066297,0.03453038674033149,0.4488950276243094,1.4157458563535912,0.8287292817679558,0.03453038674033149,0.03453038674033149,0.6560773480662984,0.7596685082872928,0.5179558011049723,0.0,0.17265193370165746,0.7251381215469613,0.9323204419889504,2.796961325966851,2.071823204419889,0.5870165745856354,2.9005524861878453,0.6215469613259669,0.17265193370165746,0.5524861878453038,0.7251381215469613,1.8646408839779007,1.4848066298342542,4.281767955801105,0.03453038674033149,2.9696132596685083,0.3798342541436464,1.1740331491712708,1.1395027624309393,0.7941988950276244,1.0013812154696133,0.06906077348066297,0.0,0.31077348066298344,0.48342541436464087,1.8301104972375688,0.06906077348066297,0.06906077348066297,0.31077348066298344,0.13812154696132595,4.074585635359116,0.3798342541436464,0.03453038674033149,1.5193370165745856,0.13812154696132595,0.0,0.7596685082872928,0.6560773480662984,0.17265193370165746,0.3798342541436464,0.5870165745856354,0.5524861878453038,3.867403314917127,0.0,0.13812154696132595,0.0,0.0,0.0,0.17265193370165746,5.110497237569061,2.6243093922651934,0.6215469613259669,0.6560773480662984,2.4861878453038675,1.4502762430939227,0.0,0.03453038674033149,0.10359116022099447,0.0,0.7251381215469613,2.520718232044199,0.13812154696132595,0.06906077348066297,0.24171270718232044,3.1077348066298343,3.5566298342541436,0.13812154696132595,0.0,0.0,0.03453038674033149
물자,0.09272137227630968,0.4636068613815485,0.16226240148354196,2.294853963838665,0.8113120074177098,0.3708854891052387,0.5795085767269356,0.7185906351414001,0.48678720445062584,0.7185906351414001,0.9503940658321743,0.3708854891052387,0.25498377375985165,0.39406583217431623,0.0,0.2086230876216968,0.2086230876216968,1.205377839592026,0.5099675475197033,0.7417709782104774,0.8576726935558646,1.1590171534538711,1.321279554937413,0.06954102920723226,0.02318034306907742,0.8344923504867872,0.02318034306907742,0.5331478905887808,0.5795085767269356,1.2285581826611034,1.4603616133518775,0.6722299490032452,1.1358368103847936,0.6722299490032452,0.8113120074177098,0.7417709782104774,0.8576726935558646,1.0199350950394066,0.7185906351414001,0.2086230876216968,0.13908205841446453,2.271673620769587,0.3708854891052387,0.06954102920723226,0.16226240148354196,0.3245248029670839,0.39406583217431623,0.3708854891052387,0.16226240148354196,1.1590171534538711,0.6954102920723227,0.3708854891052387,0.9503940658321743,1.2980992118683357,1.0662957811775615,0.27816411682892905,0.23180343069077425,0.16226240148354196,0.02318034306907742,0.5331478905887808,0.5099675475197033,0.3708854891052387,0.23180343069077425,0.06954102920723226,1.808066759388039,1.4140009272137228,1.0199350950394066,0.04636068613815484,0.09272137227630968,0.5795085767269356,0.602688919796013,0.8113120074177098,2.24849327770051,0.27816411682892905,0.48678720445062584,0.8344923504867872,0.16226240148354196,0.2086230876216968,0.27816411682892905,1.205377839592026,2.271673620769587,1.1590171534538711,0.04636068613815484,0.4172461752433936,0.2086230876216968,0.34770514603616137,0.5099675475197033,0.602688919796013,0.764951321279555,0.02318034306907742,0.0,0.3708854891052387,0.440426518312471,1.3908205841446455,0.16226240148354196,0.04636068613815484,0.3013444598980065,0.11590171534538712,1.7848864163189613,0.2086230876216968,0.11590171534538712,0.5795085767269356,0.23180343069077425,0.11590171534538712,0.25498377375985165,0.7417709782104774,0.6954102920723227,0.4172461752433936,0.8113120074177098,0.3013444598980065,1.576263328697265,0.04636068613815484,0.2086230876216968,0.0,0.02318034306907742,0.0,0.3013444598980065,4.3810848400556335,1.52990264255911,0.11590171534538712,0.927213722763097,4.821511358368104,1.6689847009735743,0.0,0.11590171534538712,3.6393138618451553,0.13908205841446453,0.48678720445062584,1.6226240148354196,0.5795085767269356,0.0,0.7881316643486325,6.397774687065369,4.033379694019471,0.3245248029670839,0.0,0.02318034306907742,0.04636068613815484
