SpeakerKey,Speaker,Family,Month,Count
재무부장관김현철,재무부장관 김현철,소득,1958-10,1
재무부장관김현철,재무부장관 김현철,소득,1958-11,36
재무부장관김현철,재무부장관 김현철,소득,1958-12,17
재무부장관김현철,재무부장관 김현철,소득,1959-05,0
재무부장관김현철,재무부장관 김현철,소득,1959-06,0
재무부장관김현철,재무부장관 김현철,소득,1959-07,0
재무부장관김현철,재무부장관 김현철,소득,1959-10,0
재무부장관김현철,재무부장관 김현철,소득,1959-11,0
재무부장관김현철,재무부장관 김현철,소득,1959-12,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1948-08,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1948-09,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1948-10,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1948-11,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1948-12,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1949-01,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1949-02,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1949-03,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1949-04,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1949-05,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1949-06,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1949-07,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1949-08,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1949-09,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1949-10,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1949-11,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1949-12,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1950-01,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1950-02,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1950-03,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1950-04,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1950-06,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1950-10,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1950-11,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1950-12,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1951-01,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1951-02,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1951-03,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1951-04,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1951-05,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1951-06,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1951-07,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1951-08,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1951-09,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1951-10,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1951-11,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1951-12,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1952-01,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1952-02,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1952-03,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1952-04,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1952-05,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1952-06,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1952-07,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1952-08,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1952-09,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1952-10,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1952-11,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1952-12,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1953-01,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1953-02,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1953-03,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1953-04,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1953-05,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1953-06,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1953-07,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1953-08,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1953-09,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1953-10,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1953-11,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1953-12,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1954-01,7
예산결산위원장이충환,예산결산위원장 이충환,소득,1954-02,22
예산결산위원장이충환,예산결산위원장 이충환,소득,1954-03,46
예산결산위원장이충환,예산결산위원장 이충환,소득,1954-04,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1954-05,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1954-06,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1954-07,2
예산결산위원장이충환,예산결산위원장 이충환,소득,1954-08,4
예산결산위원장이충환,예산결산위원장 이충환,소득,1954-09,2
예산결산위원장이충환,예산결산위원장 이충환,소득,1954-10,41
예산결산위원장이충환,예산결산위원장 이충환,소득,1954-11,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1954-12,9
예산결산위원장이충환,예산결산위원장 이충환,소득,1955-01,1
예산결산위원장이충환,예산결산위원장 이충환,소득,1955-02,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1955-03,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1955-04,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1955-05,8
예산결산위원장이충환,예산결산위원장 이충환,소득,1955-06,69
예산결산위원장이충환,예산결산위원장 이충환,소득,1955-07,16
예산결산위원장이충환,예산결산위원장 이충환,소득,1955-09,9
예산결산위원장이충환,예산결산위원장 이충환,소득,1955-10,2
예산결산위원장이충환,예산결산위원장 이충환,소득,1955-11,22
예산결산위원장이충환,예산결산위원장 이충환,소득,1955-12,1
예산결산위원장이충환,예산결산위원장 이충환,소득,1956-01,6
예산결산위원장이충환,예산결산위원장 이충환,소득,1956-02,32
예산결산위원장이충환,예산결산위원장 이충환,소득,1956-03,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1956-04,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1956-05,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1956-06,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1956-07,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1956-08,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1956-09,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1956-10,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1956-11,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1956-12,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1957-01,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1957-02,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1957-03,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1957-04,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1957-05,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1957-06,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1957-07,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1957-08,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1957-09,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1957-10,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1957-11,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1957-12,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1958-01,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1958-02,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1958-03,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1958-04,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1958-05,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1958-06,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1958-07,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1958-08,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1958-09,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1958-10,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1958-11,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1958-12,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1959-05,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1959-06,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1959-07,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1959-10,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1959-11,0
예산결산위원장이충환,예산결산위원장 이충환,소득,1959-12,0
송방용위원,송방용 위원,소득,1948-08,0
송방용위원,송방용 위원,소득,1948-09,0
송방용위원,송방용 위원,소득,1948-10,0
송방용위원,송방용 위원,소득,1948-11,0
송방용위원,송방용 위원,소득,1948-12,0
송방용위원,송방용 위원,소득,1949-01,0
송방용위원,송방용 위원,소득,1949-02,0
송방용위원,송방용 위원,소득,1949-03,0
송방용위원,송방용 위원,소득,1949-04,0
송방용위원,송방용 위원,소득,1949-05,0
송방용위원,송방용 위원,소득,1949-06,0
송방용위원,송방용 위원,소득,1949-07,0
송방용위원,송방용 위원,소득,1949-08,0
송방용위원,송방용 위원,소득,1949-09,0
송방용위원,송방용 위원,소득,1949-10,0
송방용위원,송방용 위원,소득,1949-11,0
송방용위원,송방용 위원,소득,1949-12,0
송방용위원,송방용 위원,소득,1950-01,0
송방용위원,송방용 위원,소득,1950-02,0
송방용위원,송방용 위원,소득,1950-03,0
송방용위원,송방용 위원,소득,1950-04,0
송방용위원,송방용 위원,소득,1950-06,0
송방용위원,송방용 위원,소득,1950-10,0
송방용위원,송방용 위원,소득,1950-11,0
송방용위원,송방용 위원,소득,1950-12,0
송방용위원,송방용 위원,소득,1951-01,0
송방용위원,송방용 위원,소득,1951-02,0
송방용위원,송방용 위원,소득,1951-03,0
송방용위원,송방용 위원,소득,1951-04,0
송방용위원,송방용 위원,소득,1951-05,0
송방용위원,송방용 위원,소득,1951-06,0
송방용위원,송방용 위원,소득,1951-07,0
송방용위원,송방용 위원,소득,1951-08,0
송방용위원,송방용 위원,소득,1951-09,0
송방용위원,송방용 위원,소득,1951-10,0
송방용위원,송방용 위원,소득,1951-11,0
송방용위원,송방용 위원,소득,1951-12,0
송방용위원,송방용 위원,소득,1952-01,0
송방용위원,송방용 위원,소득,1952-02,0
송방용위원,송방용 위원,소득,1952-03,0
송방용위원,송방용 위원,소득,1952-04,0
송방용위원,송방용 위원,소득,1952-05,0
송방용위원,송방용 위원,소득,1952-06,0
송방용위원,송방용 위원,소득,1952-07,0
송방용위원,송방용 위원,소득,1952-08,0
송방용위원,송방용 위원,소득,1952-09,0
송방용위원,송방용 위원,소득,1952-10,0
송방용위원,송방용 위원,소득,1952-11,0
송방용위원,송방용 위원,소득,1952-12,0
송방용위원,송방용 위원,소득,1953-01,0
송방용위원,송방용 위원,소득,1953-02,0
송방용위원,송방용 위원,소득,1953-03,0
송방용위원,송방용 위원,소득,1953-04,0
송방용위원,송방용 위원,소득,1953-05,0
송방용위원,송방용 위원,소득,1953-06,0
송방용위원,송방용 위원,소득,1953-07,0
송방용위원,송방용 위원,소득,1953-08,0
송방용위원,송방용 위원,소득,1953-09,0
송방용위원,송방용 위원,소득,1953-10,0
송방용위원,송방용 위원,소득,1953-11,0
송방용위원,송방용 위원,소득,1953-12,0
송방용위원,송방용 위원,소득,1954-01,0
송방용위원,송방용 위원,소득,1954-02,0
송방용위원,송방용 위원,소득,1954-03,0
송방용위원,송방용 위원,소득,1954-04,0
송방용위원,송방용 위원,소득,1954-05,0
송방용위원,송방용 위원,소득,1954-06,0
송방용위원,송방용 위원,소득,1954-07,0
송방용위원,송방용 위원,소득,1954-08,0
송방용위원,송방용 위원,소득,1954-09,5
송방용위원,송방용 위원,소득,1954-10,37
송방용위원,송방용 위원,소득,1954-11,5
송방용위원,송방용 위원,소득,1954-12,7
송방용위원,송방용 위원,소득,1955-01,0
송방용위원,송방용 위원,소득,1955-02,0
송방용위원,송방용 위원,소득,1955-03,2
송방용위원,송방용 위원,소득,1955-04,3
송방용위원,송방용 위원,소득,1955-05,22
송방용위원,송방용 위원,소득,1955-06,48
송방용위원,송방용 위원,소득,1955-07,44
송방용위원,송방용 위원,소득,1955-09,2
송방용위원,송방용 위원,소득,1955-10,0
송방용위원,송방용 위원,소득,1955-11,7
송방용위원,송방용 위원,소득,1955-12,14
송방용위원,송방용 위원,소득,1956-01,17
송방용위원,송방용 위원,소득,1956-02,12
송방용위원,송방용 위원,소득,1956-03,0
송방용위원,송방용 위원,소득,1956-04,0
송방용위원,송방용 위원,소득,1956-05,0
송방용위원,송방용 위원,소득,1956-06,7
송방용위원,송방용 위원,소득,1956-07,12
송방용위원,송방용 위원,소득,1956-08,0
송방용위원,송방용 위원,소득,1956-09,0
송방용위원,송방용 위원,소득,1956-10,1
송방용위원,송방용 위원,소득,1956-11,0
송방용위원,송방용 위원,소득,1956-12,17
송방용위원,송방용 위원,소득,1957-01,0
송방용위원,송방용 위원,소득,1957-02,0
송방용위원,송방용 위원,소득,1957-03,2
송방용위원,송방용 위원,소득,1957-04,0
송방용위원,송방용 위원,소득,1957-05,0
송방용위원,송방용 위원,소득,1957-06,0
송방용위원,송방용 위원,소득,1957-07,0
송방용위원,송방용 위원,소득,1957-08,0
송방용위원,송방용 위원,소득,1957-09,1
송방용위원,송방용 위원,소득,1957-10,0
송방용위원,송방용 위원,소득,1957-11,0
송방용위원,송방용 위원,소득,1957-12,5
송방용위원,송방용 위원,소득,1958-01,0
송방용위원,송방용 위원,소득,1958-02,0
송방용위원,송방용 위원,소득,1958-03,0
송방용위원,송방용 위원,소득,1958-04,0
송방용위원,송방용 위원,소득,1958-05,0
송방용위원,송방용 위원,소득,1958-06,0
송방용위원,송방용 위원,소득,1958-07,0
송방용위원,송방용 위원,소득,1958-08,0
송방용위원,송방용 위원,소득,1958-09,0
송방용위원,송방용 위원,소득,1958-10,0
송방용위원,송방용 위원,소득,1958-11,0
송방용위원,송방용 위원,소득,1958-12,0
송방용위원,송방용 위원,소득,1959-05,0
송방용위원,송방용 위원,소득,1959-06,0
송방용위원,송방용 위원,소득,1959-07,0
송방용위원,송방용 위원,소득,1959-10,0
송방용위원,송방용 위원,소득,1959-11,0
송방용위원,송방용 위원,소득,1959-12,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1948-08,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1948-09,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1948-10,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1948-11,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1948-12,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1949-01,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1949-02,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1949-03,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1949-04,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1949-05,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1949-06,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1949-07,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1949-08,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1949-09,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1949-10,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1949-11,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1949-12,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1950-01,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1950-02,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1950-03,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1950-04,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1950-06,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1950-10,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1950-11,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1950-12,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1951-01,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1951-02,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1951-03,32
재정경제위원장이재형,재정경제위원장 이재형,소득,1951-04,89
재정경제위원장이재형,재정경제위원장 이재형,소득,1951-05,8
재정경제위원장이재형,재정경제위원장 이재형,소득,1951-06,8
재정경제위원장이재형,재정경제위원장 이재형,소득,1951-07,3
재정경제위원장이재형,재정경제위원장 이재형,소득,1951-08,17
재정경제위원장이재형,재정경제위원장 이재형,소득,1951-09,30
재정경제위원장이재형,재정경제위원장 이재형,소득,1951-10,8
재정경제위원장이재형,재정경제위원장 이재형,소득,1951-11,5
재정경제위원장이재형,재정경제위원장 이재형,소득,1951-12,35
재정경제위원장이재형,재정경제위원장 이재형,소득,1952-01,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1952-02,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1952-03,6
재정경제위원장이재형,재정경제위원장 이재형,소득,1952-04,8
재정경제위원장이재형,재정경제위원장 이재형,소득,1952-05,4
재정경제위원장이재형,재정경제위원장 이재형,소득,1952-06,1
재정경제위원장이재형,재정경제위원장 이재형,소득,1952-07,2
재정경제위원장이재형,재정경제위원장 이재형,소득,1952-08,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1952-09,6
재정경제위원장이재형,재정경제위원장 이재형,소득,1952-10,17
재정경제위원장이재형,재정경제위원장 이재형,소득,1952-11,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1952-12,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1953-01,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1953-02,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1953-03,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1953-04,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1953-05,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1953-06,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1953-07,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1953-08,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1953-09,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1953-10,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1953-11,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1953-12,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1954-01,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1954-02,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1954-03,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1954-04,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1954-05,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1954-06,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1954-07,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1954-08,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1954-09,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1954-10,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1954-11,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1954-12,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1955-01,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1955-02,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1955-03,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1955-04,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1955-05,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1955-06,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1955-07,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1955-09,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1955-10,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1955-11,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1955-12,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1956-01,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1956-02,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1956-03,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1956-04,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1956-05,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1956-06,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1956-07,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1956-08,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1956-09,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1956-10,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1956-11,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1956-12,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1957-01,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1957-02,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1957-03,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1957-04,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1957-05,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1957-06,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1957-07,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1957-08,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1957-09,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1957-10,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1957-11,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1957-12,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1958-01,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1958-02,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1958-03,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1958-04,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1958-05,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1958-06,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1958-07,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1958-08,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1958-09,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1958-10,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1958-11,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1958-12,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1959-05,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1959-06,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1959-07,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1959-10,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1959-11,0
재정경제위원장이재형,재정경제위원장 이재형,소득,1959-12,0
유옥우위원,유옥우 위원,소득,1948-08,0
유옥우위원,유옥우 위원,소득,1948-09,0
유옥우위원,유옥우 위원,소득,1948-10,0
유옥우위원,유옥우 위원,소득,1948-11,0
유옥우위원,유옥우 위원,소득,1948-12,0
유옥우위원,유옥우 위원,소득,1949-01,0
유옥우위원,유옥우 위원,소득,1949-02,0
유옥우위원,유옥우 위원,소득,1949-03,0
유옥우위원,유옥우 위원,소득,1949-04,0
유옥우위원,유옥우 위원,소득,1949-05,0
유옥우위원,유옥우 위원,소득,1949-06,0
유옥우위원,유옥우 위원,소득,1949-07,0
유옥우위원,유옥우 위원,소득,1949-08,0
유옥우위원,유옥우 위원,소득,1949-09,0
유옥우위원,유옥우 위원,소득,1949-10,0
유옥우위원,유옥우 위원,소득,1949-11,0
유옥우위원,유옥우 위원,소득,1949-12,0
유옥우위원,유옥우 위원,소득,1950-01,0
유옥우위원,유옥우 위원,소득,1950-02,0
유옥우위원,유옥우 위원,소득,1950-03,0
유옥우위원,유옥우 위원,소득,1950-04,0
유옥우위원,유옥우 위원,소득,1950-06,0
유옥우위원,유옥우 위원,소득,1950-10,0
유옥우위원,유옥우 위원,소득,1950-11,0
유옥우위원,유옥우 위원,소득,1950-12,0
유옥우위원,유옥우 위원,소득,1951-01,0
유옥우위원,유옥우 위원,소득,1951-02,0
유옥우위원,유옥우 위원,소득,1951-03,0
유옥우위원,유옥우 위원,소득,1951-04,0
유옥우위원,유옥우 위원,소득,1951-05,0
유옥우위원,유옥우 위원,소득,1951-06,0
유옥우위원,유옥우 위원,소득,1951-07,0
유옥우위원,유옥우 위원,소득,1951-08,0
유옥우위원,유옥우 위원,소득,1951-09,0
유옥우위원,유옥우 위원,소득,1951-10,0
유옥우위원,유옥우 위원,소득,1951-11,0
유옥우위원,유옥우 위원,소득,1951-12,0
유옥우위원,유옥우 위원,소득,1952-01,0
유옥우위원,유옥우 위원,소득,1952-02,0
유옥우위원,유옥우 위원,소득,1952-03,0
유옥우위원,유옥우 위원,소득,1952-04,0
유옥우위원,유옥우 위원,소득,1952-05,0
유옥우위원,유옥우 위원,소득,1952-06,0
유옥우위원,유옥우 위원,소득,1952-07,0
유옥우위원,유옥우 위원,소득,1952-08,0
유옥우위원,유옥우 위원,소득,1952-09,0
유옥우위원,유옥우 위원,소득,1952-10,0
유옥우위원,유옥우 위원,소득,1952-11,0
유옥우위원,유옥우 위원,소득,1952-12,0
유옥우위원,유옥우 위원,소득,1953-01,0
유옥우위원,유옥우 위원,소득,1953-02,0
유옥우위원,유옥우 위원,소득,1953-03,0
유옥우위원,유옥우 위원,소득,1953-04,0
유옥우위원,유옥우 위원,소득,1953-05,0
유옥우위원,유옥우 위원,소득,1953-06,0
유옥우위원,유옥우 위원,소득,1953-07,0
유옥우위원,유옥우 위원,소득,1953-08,0
유옥우위원,유옥우 위원,소득,1953-09,0
유옥우위원,유옥우 위원,소득,1953-10,0
유옥우위원,유옥우 위원,소득,1953-11,0
유옥우위원,유옥우 위원,소득,1953-12,0
유옥우위원,유옥우 위원,소득,1954-01,0
유옥우위원,유옥우 위원,소득,1954-02,0
유옥우위원,유옥우 위원,소득,1954-03,0
유옥우위원,유옥우 위원,소득,1954-04,0
유옥우위원,유옥우 위원,소득,1954-05,0
유옥우위원,유옥우 위원,소득,1954-06,0
유옥우위원,유옥우 위원,소득,1954-07,0
유옥우위원,유옥우 위원,소득,1954-08,0
유옥우위원,유옥우 위원,소득,1954-09,0
유옥우위원,유옥우 위원,소득,1954-10,0
유옥우위원,유옥우 위원,소득,1954-11,0
유옥우위원,유옥우 위원,소득,1954-12,0
유옥우위원,유옥우 위원,소득,1955-01,1
유옥우위원,유옥우 위원,소득,1955-02,0
유옥우위원,유옥우 위원,소득,1955-03,0
유옥우위원,유옥우 위원,소득,1955-04,0
유옥우위원,유옥우 위원,소득,1955-05,12
유옥우위원,유옥우 위원,소득,1955-06,11
유옥우위원,유옥우 위원,소득,1955-07,16
유옥우위원,유옥우 위원,소득,1955-09,1
유옥우위원,유옥우 위원,소득,1955-10,0
유옥우위원,유옥우 위원,소득,1955-11,2
유옥우위원,유옥우 위원,소득,1955-12,1
유옥우위원,유옥우 위원,소득,1956-01,7
유옥우위원,유옥우 위원,소득,1956-02,2
유옥우위원,유옥우 위원,소득,1956-03,0
유옥우위원,유옥우 위원,소득,1956-04,0
유옥우위원,유옥우 위원,소득,1956-05,0
유옥우위원,유옥우 위원,소득,1956-06,1
유옥우위원,유옥우 위원,소득,1956-07,21
유옥우위원,유옥우 위원,소득,1956-08,0
유옥우위원,유옥우 위원,소득,1956-09,0
유옥우위원,유옥우 위원,소득,1956-10,0
유옥우위원,유옥우 위원,소득,1956-11,0
유옥우위원,유옥우 위원,소득,1956-12,16
유옥우위원,유옥우 위원,소득,1957-01,0
유옥우위원,유옥우 위원,소득,1957-02,0
유옥우위원,유옥우 위원,소득,1957-03,4
유옥우위원,유옥우 위원,소득,1957-04,0
